Gene,ADL,AFD,AIN,AIY,ASEL,ASER
WBGene00199652,2.240159727,0.792545266,0.634571584,0,3.178853658,0.721473285
WBGene00199653,0.187769758,0.381234849,1.151914577,0.957152816,1.154874954,1.404760453
WBGene00199657,0.775828132,1.312140961,0.95229319,3.820594365,2.531970577,2.362429156
WBGene00199663,0.707363492,0.564379806,0.584785656,1.988695196,0.346347742,0.483525107
WBGene00199665,0.472944045,2.418154386,0,0,6.121434027,0
WBGene00199666,1.680539328,4.096434983,0,0,0,0
WBGene00199667,0,1.618320961,1.292385232,0,0,0
WBGene00199670,0.944856006,2.172883242,0.772293518,0,0,1.381061723
WBGene00199672,1.184579189,3.026126784,1.897001938,0,0,0
WBGene00199674,1.189976222,0.651001659,2.692881884,0.461887141,5.191441205,0.323677214
WBGene00199676,0,0,1.138523673,0,0,0
WBGene00199677,0,0,0,0,0,5.925210272
WBGene00199680,0,0,0,0,0,0
WBGene00199698,1.123712169,0,0,0,3.989033033,0
WBGene00199710,4.267077817,0.821869141,3.662710162,0,0,0.903305524
WBGene00199730,0.66842539,0.182718404,1.081337705,0.321849636,0,1.060701258
WBGene00199734,1.52660174,0.705424078,2.271421753,0.589663148,1.486712891,1.07395824
WBGene00199741,0.208557946,0,3.260359424,0,2.298984023,0.46632866
WBGene00199768,0,1.713608627,0,0,0,0
WBGene00199777,3.979852774,0,0,0,1.44359817,0
WBGene00199782,7.35023209,0,0,0,0,0
WBGene00199791,4.264821894,0,0,0,0,0
WBGene00199795,2.039854652,0,1.981858048,0.479080862,0.279534819,0.965697005
WBGene00199805,0.329213262,0.311080116,3.936649524,0,0,0
WBGene00199806,0.445130956,0,0.324833569,0,0,2.492093194
WBGene00199823,0,0,0,0,0,0
WBGene00199831,0.836592088,0,1.794106371,0.351801795,0,1.128520554
WBGene00199833,0,0.220134708,0.195828626,2.003242786,0,0.389232547
WBGene00199840,0.230558341,2.549439665,1.082473888,0,0,1.622184756
WBGene00199847,0.871353079,0.391200767,0.903674741,0,0,1.56988378
WBGene00199850,0,0.630846153,1.605139441,14.90361831,0,0
WBGene00199854,0.979228077,0.957202781,1.009631687,0,0,0
WBGene00199858,0,38.40003156,1.320707469,0,0,0
WBGene00199871,1.233401012,0,0,0,0,0
WBGene00199876,0,0,2.306355967,0,9.501909539,0
WBGene00199881,2.547668884,4.613107192,0.225512869,0,1.179237803,3.283785033
WBGene00199883,0.815606771,1.115390145,3.01812977,0,1.032146506,1.198185873
WBGene00199893,0.059761172,0.955614743,1.938056584,0,0,0.531254399
WBGene00199897,1.293020636,5.250109845,0.503371844,0.519080187,0.157709907,0.271589127
WBGene00199899,0.833990266,0.833761254,1.200146213,0.952087974,0.377886613,0.779114061
WBGene00199908,0.867629217,0.673931634,2.658852335,0,0,0
WBGene00199909,0.713020025,0,0,0,0,0
WBGene00199917,0,0,6.212272211,0.646518023,0,2.742323657
WBGene00199923,0.661209059,0.488353385,2.294237339,0,0,0.719564881
WBGene00199926,0,0,2.109779647,0,0,0
WBGene00199932,0.203612972,0,0.228257928,0,0.464221128,0
WBGene00199940,0,0,2.831222007,0,0,0
WBGene00199944,2.120349535,4.302735006,6.083409762,0,0,1.869644846
WBGene00199947,0,0,0,0,0,0
WBGene00199949,0,0,0.456655777,0,0,0
WBGene00199953,3.987090632,1.576793408,0,6.028881738,4.625049328,0
WBGene00199970,0.411025532,0,0,0,0,0
WBGene00199973,0,1.041627747,8.531832972,0,0,0
WBGene00199981,0,0,0,0,0,0
WBGene00199983,1.153735976,0.853335373,0.988305861,0,0.254921265,0.391335437
WBGene00199985,0,0,0,4.376362254,0,0
WBGene00199989,0.501345796,0.286681313,1.534583751,0,0,1.236517338
WBGene00199993,1.527807995,1.982378835,0.195665521,0,0.79796065,1.322706951
WBGene00199997,2.551333589,0,2.036723903,0.672958695,0,0
WBGene00199998,0,0,0,0,0,0
WBGene00200000,0,0,0,0,0,0
WBGene00200006,0,0,0,0,0,0
WBGene00200008,0.816836289,3.129693315,6.508430578,0,0,0
WBGene00200009,0.210067659,40.28064836,0,0,0,0
WBGene00200013,1.759001017,1.461466058,1.094529617,0,0,0
WBGene00200014,1.875571752,0,0.828798209,0,0,0.983909816
WBGene00200019,0,5.932904746,0.411647329,0,0,0
WBGene00200022,0,0.405550607,0.179843775,0,12.69652912,18.04557153
WBGene00200025,1.412589403,0.571281346,0.868195516,0.182361096,0.204909889,1.937350375
WBGene00200026,0,0.78140504,0,0,0,0
WBGene00200031,0.401180327,0,0.921641527,0,0,0
WBGene00200032,2.035805098,2.099750388,0.667898016,0,0,0
WBGene00200034,0.441618072,0.543762894,0.528229601,0,0,0
WBGene00200047,0,0,0,0,0,0
WBGene00200053,0,6.766702467,0,0,1.116775761,7.00812131
WBGene00200056,0,0,0,0,0,0
WBGene00200072,0,0,0,0,0,0
WBGene00200086,1.060344958,1.703678957,0,0,1.341861305,0
WBGene00200101,0.605136769,3.158298322,0.936596621,0.97636812,1.280298307,1.147269977
WBGene00200103,1.24976778,0,2.138313703,0,0,0
WBGene00200108,0,0,0,0,0,0
WBGene00200109,1.22087612,0,1.246833595,7.077820783,0,0
WBGene00200116,0.3295662,0,0.417889726,0,0,0.552379239
WBGene00200118,0,11.42892813,0,0,6.591558531,0
WBGene00200119,0.109856348,0,0.22940679,0,0,0.045997456
WBGene00200125,0,0,2.662167966,0,0,0
WBGene00200131,0,6.082759409,0,0,0,0
WBGene00200133,0.771945045,1.574580711,0.994977396,2.715123766,0,0.903080823
WBGene00200134,0,0,11.03812378,0,0,0
WBGene00200137,0,0,11.76905753,0,0,0
WBGene00200145,1.657813916,4.368970378,0.320229205,0,1.290817023,0
WBGene00200154,0.948025223,0,2.431280607,0,0,0.659649558
WBGene00200155,0.65303654,0.188160815,1.586396827,0.703517354,0.174654431,0.250916036
WBGene00200160,1.023971069,0.736784395,2.6459118,0.123709217,0.999493041,0.80520436
WBGene00200162,0.803851731,3.098078543,1.000479623,1.756338161,0,0.344711535
WBGene00200163,0,0,0,0,0,0
WBGene00200166,0.424042098,0,0,0,0,0
WBGene00200168,0.57800728,0.676413302,0,0,0,1.058737455
WBGene00200170,0.808650042,3.640312385,1.259168439,1.567651764,0,0
WBGene00200172,0.8358569,1.051102186,0.352321871,1.263899643,0,0.723244842
WBGene00200180,0,1.164402552,0.560901412,1.846676063,1.077501256,0
WBGene00200187,2.913464248,1.501959519,0.923890312,0.964527234,0.158263953,0.730559773
WBGene00200203,0.679071828,1.055146626,2.402442338,0.190162012,1.160056892,1.044236342
WBGene00200207,0,2.270746405,0,0,13.30354461,0
WBGene00200214,1.377762761,0.436242781,1.17270261,0,0,0
WBGene00200215,0,0,0.756293959,0,0,4.875443763
WBGene00200244,0,0,0,0,0,0
WBGene00200247,1.323158351,1.612171245,2.194105837,0,0.356154299,1.091260283
WBGene00200249,0,0,4.662826761,0,0,0
WBGene00200250,3.672224549,0.368862816,4.644249286,0,0.545313383,0.18642892
WBGene00200257,0.296476741,0.800063638,1.87616516,5.405897211,0.461431398,0
WBGene00200259,0,0,1.956526973,0,1.111430356,0
WBGene00200261,0.86201532,4.821750944,1.835204526,2.338185019,0,0.569284779
WBGene00200270,0.828507788,27.51390145,0.190877016,0,0.196892012,0.193096313
WBGene00200282,4.883515411,2.409235601,0,0,0,0
WBGene00200292,0,0,0,0,0,0
WBGene00200293,0,0,5.095667043,0,0,0
WBGene00200299,1.90637716,4.666302773,0.829233546,0,0,1.061161188
WBGene00200300,0,0,1.639761567,0,0,0
WBGene00200308,2.87916885,0.278427736,1.094345881,0.477859211,2.243583175,1.524344186
WBGene00200330,0,0,0,0,0,0
WBGene00200333,0,0,2.892475124,0,0,0
WBGene00200335,0,0,0,9.060465475,0,0
WBGene00200345,0,0,0,0,0,0
WBGene00200347,2.989695798,0.364431314,1.717330651,0,0,0.386524355
WBGene00200348,0.649856686,0.873775478,1.363204853,0.777456302,0.453631322,0.651550145
WBGene00200354,0,0,0,0,0,0
WBGene00200358,3.650875573,1.139294626,0,0,0,1.545306358
WBGene00200374,0,0,2.394263876,0,9.86408015,0
WBGene00200378,1.614004142,8.124021015,0.485076805,0,0.700507796,3.746429338
WBGene00200379,0.530916257,0.584973736,0.99643983,0.419268841,0.893602331,1.297758009
WBGene00200384,2.146303954,8.113646552,2.247398041,0,0,0
WBGene00200385,27.44246718,0.083299852,1.418882904,0,0,0.822585331
WBGene00200399,0.726709549,1.154503164,2.720504053,0.821321173,0.39266439,0.66135984
WBGene00200400,0.056312336,0.682480789,2.331642656,0,0.493837266,1.586586317
WBGene00200401,1.707849456,0,3.324156054,0,1.612834183,3.078114904
WBGene00200402,0,0,0,0,0,0
WBGene00200407,2.571986101,9.369276714,1.380025188,0,0,1.396070622
WBGene00200408,0,0,0,0,0,0
WBGene00200423,5.049020811,0,3.052583962,0,0,0
WBGene00200428,0.953919167,1.094282116,0.893454609,0.197020585,1.117992209,1.505323848
WBGene00200433,0,0,0,0,0,0
WBGene00200442,2.753260074,3.4007418,0.582134017,0,2.002708582,2.879133188
WBGene00200453,0,0,0,0,0,0
WBGene00200454,0,0.449177808,0,0,0,0
WBGene00200456,1.143757801,2.663987719,3.202040508,0.986461862,0,0
WBGene00200457,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
WBGene00200459,1.086031288,0.846448835,1.979841936,0.604513718,0.925449119,1.01351318
WBGene00200469,0.025841918,0,0,0,0,0
WBGene00200487,0.394975833,0.4474879,2.362202042,0.294240425,0.330622932,0.239682312
WBGene00200498,2.656479056,1.773500529,0,0,0,0
WBGene00200500,0,0,2.970771328,0,0,0
WBGene00200502,1.654638846,1.046801339,1.550581679,0.278459746,0.162476116,0.159343863
WBGene00200506,0,4.043304984,0.198342104,0,0.279875803,0.407155848
WBGene00200509,0,0,0,0,0,0
WBGene00200515,4.112464428,2.440658083,2.067941677,0,0,0
WBGene00200518,0.206589051,0,10.3845968,0,1.625174471,0
WBGene00200533,0,0,0,0,0,0
WBGene00200546,0,0,0,0,0,0
WBGene00200547,0,6.11537319,4.21438889,3.377683312,0,0
WBGene00200555,0,5.18646356,0,0,0,0
WBGene00200558,3.47325223,0.593558372,0.584030425,0,0,0
WBGene00200562,0,1.72912391,0,0,0,0
WBGene00200577,0.771365121,0,1.146954408,0,0,0
WBGene00200579,1.549519214,1.08817968,2.012975313,0,1.808076352,1.649807894
WBGene00200583,0,0,0,0,0,0
WBGene00200596,2.54418396,2.799012982,0,0,0,0
WBGene00200601,1.213206687,0.833166323,1.300931687,0,3.112233599,1.90642154
WBGene00200607,0,0,0,0,0,0
WBGene00200617,1.343165861,0,3.942143975,0,0,0
WBGene00200619,1.612906662,0.713083252,0.944461679,0,0,2.834147636
WBGene00200621,0,5.537165848,2.34343084,0,0,4.889632122
WBGene00200628,0,3.219739937,0,0,0,0
WBGene00200630,0,3.017343064,0.498067239,0,4.372669577,1.816226589
WBGene00200646,0,0,5.779966396,0,0,0
WBGene00200655,0,0,0,0,0,0
WBGene00200657,0,0,0,0,0,0
WBGene00200664,1.109622567,5.194401597,2.480437348,0,0,1.643552322
WBGene00200686,0,14.59923435,0,0,0,0
WBGene00200700,0.458110574,0.479397114,2.663171557,0.114204337,0.285246076,0.408938281
WBGene00200702,0.49358368,1.122873757,1.761748231,2.21006806,1.593402646,1.814496634
WBGene00200704,0,1.912180983,0,0,0,0
WBGene00200707,1.368923042,1.845979508,3.433944327,0.203269424,1.535540086,0.669259697
WBGene00200713,0,0,7.407425521,0,0,0
WBGene00200719,4.471717476,0,1.654066578,0,0,0
WBGene00200723,0.915797324,1.316562489,2.415089644,0.379291857,0.563823618,0.739715985
WBGene00200727,1.186896666,0,0.902488145,0,1.8354419,3.930763231
WBGene00200741,0,0,1.956612555,6.08202768,0,0
WBGene00200742,0,0,1.490447155,0,0,0
WBGene00200746,7.707497661,2.463717548,5.322859819,0,0,0
WBGene00200749,2.777378814,0,0,0,0,1.892475011
WBGene00200751,0,3.294371113,2.467240021,0,0,7.193638894
WBGene00200756,3.276359062,1.834768678,2.068149142,0,0.521317859,0
WBGene00200758,0.20480334,6.684567216,2.468823949,1.970548591,0.505455629,0.98771634
WBGene00200762,1.518025309,1.986590224,0.948972704,0,1.932570765,1.062308539
WBGene00200765,0,5.219024945,0,0,0,0
WBGene00200780,0,3.485571298,0,0,0,0
WBGene00200786,1.306811756,0,0,0,0,0
WBGene00200801,0,0,0,0,0,0
WBGene00200802,0,0,0.662698863,1.084930946,0,1.480669678
WBGene00200808,2.049711428,1.848513482,0,0,2.278605584,0.498062432
WBGene00200809,1.043495137,0.753649622,1.906485039,0,0.837098436,0.6042551
WBGene00200815,6.439427713,0,0,0,0,4.820378816
WBGene00200816,0.91123164,0.589820503,0.723163455,0,0,0.881056113
WBGene00200826,0.229463271,2.257041734,1.268972631,0,0,0.889860212
WBGene00200828,0,0,6.691957305,0,0,0
WBGene00200841,0,1.462488041,3.052642646,0,0,0
WBGene00200845,2.251595983,1.239769118,0,0,0,0
WBGene00200853,0,3.792423467,0,0,0,5.66500759
WBGene00200855,0,0,0,0,0,0
WBGene00200870,0,0,0,0,0,0
WBGene00200872,0.713378652,3.340113726,2.848704485,0,0,0
WBGene00200874,0.358999709,0.492972344,0.802022409,0,0,1.948113955
WBGene00200879,0.190538597,0.614520011,0,0,0,0
WBGene00200882,0,0,0,0,0,0
WBGene00200884,1.236365896,1.796651627,1.118820081,0,0,0
WBGene00200895,1.633017554,2.864288278,0,0,1.274162797,0
WBGene00200896,2.418947468,0,3.14641275,0,0,3.414326515
WBGene00200905,0,0,1.567145777,0,1.109516883,0
WBGene00200907,0,0,0,0,23.39843127,0
WBGene00200920,0.8203615,1.87086966,1.489255603,1.217199423,0,0.202306243
WBGene00200924,7.74624587,7.331720875,0,0,0,0
WBGene00200934,0.454353819,1.078571892,0.686300755,0,0.12744139,0.77423045
WBGene00200935,0,0.222468517,0.480265317,0,4.49579328,0
WBGene00200938,0,10.59227873,0,0,3.699501953,0
WBGene00200941,0.693095425,0.548792628,1.305002081,0,0.564034916,0
WBGene00200947,1.916008859,0,8.143347553,0,0,0
WBGene00200953,1.486689868,7.48088855,1.770301863,0.397538403,0.905055556,0.50108759
WBGene00200960,0.463280385,0.263953427,0.875042727,0.066256597,0.309556286,0.28957902
WBGene00200965,0,0,0,0,0,0
WBGene00200967,0,0,4.771511416,0.166208977,0.231029974,0.471305713
WBGene00200971,2.547958418,0,3.755266021,0,1.68339602,0
WBGene00200986,0,0,0,0,0,0
WBGene00200995,3.427602889,1.095404287,1.754341894,0,1.668446674,0
WBGene00200996,1.563672064,0,2.240725235,1.804626836,0,0
WBGene00201002,1.374633487,0,2.251761221,4.134940555,0.517025078,0.753492572
WBGene00201004,0,2.297017875,0.918990968,0,0.639572699,0
WBGene00201005,2.724820101,0.260553428,2.4800828,0,1.566246903,0.804866681
WBGene00201007,0,3.173867083,1.034481741,0.827369406,0,0
WBGene00201010,0,0,0,0,0,0
WBGene00201014,0,0,0,0,0,0
WBGene00201031,0.797024805,2.119418025,1.875873662,1.140758281,0.278323645,0.497687551
WBGene00201039,0,2.781510496,0.598557891,0,0,0
WBGene00201045,0.825206478,0.419980281,3.145751021,0,0,0.542562886
WBGene00201054,2.760947364,3.883748249,0,2.83206138,0,1.620598901
WBGene00201055,0,1.735298161,5.722294997,0.686679011,0.590529804,0
WBGene00201057,0.036282851,0,0.401474089,0,0.586657761,0.022903977
WBGene00201058,0,0,1.806293399,0,0,0
WBGene00201065,1.007527343,0.865072806,1.152439258,0,0.390547312,1.322810552
WBGene00201075,0.447112344,0.580756382,3.327727133,1.165646731,1.439960654,3.349018949
WBGene00201081,0,0,0,0,0,0
WBGene00201082,0.582319459,1.22187054,3.282493413,0,0,0.55386589
WBGene00201085,0.380342868,0,3.586956954,0,0,0.47204312
WBGene00201093,0.72130932,0.992333625,1.178899127,0.336095657,0.640112725,0.875579338
WBGene00201095,1.192710938,0,4.943358683,0,2.90669415,0
WBGene00201098,1.150782806,0,6.731964054,0,0,3.063865694
WBGene00201111,1.347215885,0.499105815,2.093386854,0,1.35544751,1.385062738
WBGene00201116,0.604599035,2.474702035,1.114509365,0.649007008,0,2.135211435
WBGene00201129,1.985761985,1.411577052,1.092774386,0.769037592,0,0.832508959
WBGene00201130,1.745123417,0,0.67848332,0,0,0
WBGene00201132,2.038793538,0,0.531169435,0,0,1.485574007
WBGene00201139,0,0,0,0,0,0
WBGene00201141,0.09470788,0,0.52918465,0,0,0
WBGene00201150,0,0,0.786003387,0,2.430321818,0
WBGene00201158,0.700607791,0.387946792,1.564457975,0,14.57105677,0
WBGene00201168,2.357829551,0.817336103,0,0,0,0
WBGene00201181,1.382976189,2.085797731,0.939520275,0.675746757,0.718659209,0
WBGene00201182,0,0,0,0,0,0
WBGene00201183,0.415154613,1.478211582,0.666156967,0,0.800865784,1.060513962
WBGene00201188,1.401957627,0.447448348,0.873335703,0,0,0.456271779
WBGene00201202,0.690353042,1.161527802,0.735715486,0,2.069892226,0
WBGene00201210,0,0,0,0,0,0
WBGene00201211,1.642770905,1.076336421,4.43239992,0,0,0
WBGene00201212,1.401505502,3.837187,0.308301749,0.353549089,0.703268526,1.549271031
WBGene00201229,0,4.19323295,0,0,0,6.674241071
WBGene00201253,0,3.097779875,1.81786158,0,0,2.10929806
WBGene00201255,0,0,1.042279072,0,0,0.822104713
WBGene00201258,0,0,0,0,0,0
WBGene00201273,0,15.81574255,0,0,0,0
WBGene00201283,1.180189465,2.146967328,2.623869638,0,0,1.513862371
WBGene00201285,1.055775071,2.062899171,2.015308401,0,0.886118472,1.850270728
WBGene00201286,0,0,9.698573992,1.542842657,1.120639992,0
WBGene00201299,0,0,0,0,0,0
WBGene00201301,0.893378862,1.948763817,2.028917904,0,0.601595308,0.864380464
WBGene00201316,0,0,0,0,0,0
WBGene00201327,0,0,2.598017064,0,0,0
WBGene00201330,0,2.24863332,0,0,0,0
WBGene00201331,0.570343429,0,2.532590451,0,0.872864256,2.671396596
WBGene00201344,0,0,0,0,0,0
WBGene00201346,8.863842621,1.978597817,0.604854167,0.623583758,0,0.585764773
WBGene00201347,0,0,0,0,0,0
WBGene00201359,0,4.54863281,0,0,0,0
WBGene00201370,1.660938028,0,1.57642276,0,0,0
WBGene00201372,0.843521136,0.725744736,0.908219669,1.79785521,0.466561875,0.747289309
WBGene00201374,1.874401083,0,14.45862645,0,0,0
WBGene00201378,0.310018222,1.225721857,5.235571947,0,0,0.386646246
WBGene00201381,0,0,0.19950196,0,0,0
WBGene00201383,1.01869334,0.271386175,1.049057433,0.708432786,0.796029742,1.872913398
WBGene00201399,0,0,0,0,5.329338484,2.879279796
WBGene00201401,1.548608431,0.826290045,2.27309063,0.19062945,2.496549829,1.554331952
WBGene00201402,0,1.578677315,0.483516056,0,0,1.046930713
WBGene00201405,0,0.610391048,3.112301206,0,0,1.315843215
WBGene00201416,0.847192084,1.019353838,0,0,0.587905491,0
WBGene00201423,1.789086298,0,0,0,0,0
WBGene00201437,0.572750687,1.657926292,2.32663761,0,0,1.872075055
WBGene00201439,0,0,4.403306059,0,0,0
WBGene00201458,0.777419486,0.857101264,1.061797721,0.508755395,0.91732965,0.221330307
WBGene00201463,0,0,0,0,0,0
WBGene00201466,0.155093202,0.212099076,0.774162876,1.15920492,0,0
WBGene00201468,0,0,0,0,0,0
WBGene00201470,0,10.52582661,0,0,0,9.51586832
WBGene00201473,0.74466074,0.18586032,2.153939684,1.375494154,1.304545237,0.508991053
WBGene00201489,0.394579629,1.57131297,1.397886055,0,0,1.975673091
WBGene00201493,0,0,0,0,0,0
WBGene00201499,0.264878473,0.931789863,2.465125761,0,0.9843081,1.040976508
WBGene00201513,0,0,0,0,0,0
WBGene00201517,0,0.989659775,0.37239673,0,0,0
WBGene00201523,0,0,0,0,0,0
WBGene00201530,0.659619793,0.581164967,0.704333081,0,0.670854156,0
WBGene00201532,0,5.352723055,0,0,0,0
WBGene00201540,0,4.937724321,0,0,0,0
WBGene00201541,1.411154693,0,13.09757744,0,0,0
WBGene00201543,0,7.825725525,0,0,0,0
WBGene00201549,2.81134758,0.03811351,2.30012794,0.075635835,4.56931332,0.734477517
WBGene00201550,2.602281669,1.933394227,1.033895873,0,0.569385212,1.481605852
WBGene00201552,0,0,1.033857783,4.628589575,0,0
WBGene00201557,0,1.030274347,3.931081936,0,0,0.94201007
WBGene00201561,0,0,0,0,0,0
WBGene00201564,0.316890352,4.323820945,8.980738865,0,0,0.588054054
WBGene00201566,0.80372687,1.677790809,3.612450783,0,0.965036006,0
WBGene00201574,0.266168399,1.963614911,2.089976058,1.957796195,1.734724289,1.812401472
WBGene00201576,0.252373167,29.72624849,1.646067477,0,0,0
WBGene00201578,0.934358057,1.331804799,2.120598465,0.711400836,0,0.481863654
WBGene00201584,6.699229162,0,1.513057758,0,0,0
WBGene00201586,0.711017989,0.497245378,0.838325099,2.085634914,0.314749193,1.700033609
WBGene00201590,0,12.89104348,4.322539737,0,0,0
WBGene00201596,2.823443446,0,0.736865668,0,0,0
WBGene00201598,0,1.288066201,1.381177074,7.902623019,0,0
WBGene00201602,0.463242876,2.935559032,0.736723638,0,1.283941689,0.955827895
WBGene00201603,3.842437189,0,0,0,0,0
WBGene00201604,0,0,0,0,1.90443144,0
WBGene00201620,0,0,0,0,0,0
WBGene00201626,0.52530006,0.841318651,1.277204859,0,1.488149627,0.724095236
WBGene00201629,0,2.870140335,0.523056057,0,0,0
WBGene00201633,0.164863418,2.234992733,5.269956144,0,0,0.696620108
WBGene00201634,1.856051823,0,0,0,0,1.809647965
WBGene00201640,0.788312013,1.086703542,0.758157335,1.185396149,0.121601026,0.567997605
WBGene00201641,1.102911868,0.260604891,0.185540848,0.680288898,0,0
WBGene00201642,1.669463118,0.822224338,2.817759022,0,1.076007225,0
WBGene00201649,0,0,0,0,0,0
WBGene00201650,2.442861745,3.080119724,1.886053193,0,1.516704186,0.772401328
WBGene00201652,0,0.546539214,2.702519449,0,0,0
WBGene00201660,0.944484539,0.622016625,0.619762307,0,0,0
WBGene00201664,0.480228332,2.546744464,1.630288778,0,0,0
WBGene00201669,1.151029837,0,1.057659866,0,3.368540617,1.222609057
WBGene00201680,0.766359364,3.671916408,0.816940715,0,3.627399683,2.03064238
WBGene00201685,0.467317472,0.820074428,0.921886424,0,0,0
WBGene00201694,0,1.717968673,1.55952273,0,0,0
WBGene00201698,1.895101963,0,0,0,0.888781943,1.830965429
WBGene00201711,1.517282575,1.19103359,0.958297599,0.550230744,1.559998792,1.434398596
WBGene00201721,0,1.47975614,1.316369547,0,0,0
